id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
17783218,URBAN OASIS // Brunswick personality & style,7400299,Kim & Paul,,Moreland,-37.76012338,144.9567991,Private room,62,3,23,1.18,1,52
23787962,"Ensuite bathroom, A-location, Hospitable home.",33692081,Tissa,,Monash,-37.91604423,145.1227155,Private room,62,3,10,1.38,2,3
988366,"Ravishing Richmond, Beautiful Bowen",5425629,Bella,,Yarra,-37.81631971,144.9946662,Private room,64,3,191,2.89,1,39
12328164,Perfectly positioned apartment on CBD fringe,5912208,Adrian,,Melbourne,-37.80206071,144.9558955,Private room,64,3,43,1.37,1,155
14764539,"Queen Bed, Your Own Bathroom, Close to Chapel &CBD",54814432,Tom,,Stonnington,-37.83986712,145.0031785,Private room,64,3,38,1.44,1,91
16601073,Enjoy the comforts of home in Melbourne's North,38793944,Vimal,,Darebin,-37.75165696,145.0017651,Private room,64,3,21,0.92,2,0
16636500,Fitzroy Apartment - Double Room,10782258,Kristy,,Yarra,-37.79795912,144.9755779,Private room,64,3,29,1.24,3,345
20959914,Sunny apartment in Croxton,7991337,Franka,,Darebin,-37.76294421,144.9942799,Entire home/apt,64,3,2,0.22,1,5
591772,HEART of CBD - Location with Quality,2921365,Vivian,,Melbourne,-37.81128309,144.9619753,Private room,65,3,125,1.75,1,145
628156,"QS bed & PRIVATE bathroom, Gr8 WiFi, TV & Netflix",3119669,James,,Port Phillip,-37.84181138,144.9375934,Private room,65,3,92,1.22,2,150
2155209,"Art Deco charm, South Yarra",10998117,Tanyth,,Stonnington,-37.83942206,144.9910211,Private room,65,3,108,1.82,1,8
3578881,Tranquil spacious townhouse,13627627,Pauline,,Moreland,-37.77288611,144.9707237,Private room,65,3,84,1.62,2,284
3630251,Private ensuite bedroom in cosy home near beach,3970719,Sally & Rob,,Bayside,-37.94153075,145.0141871,Private room,65,3,12,0.41,2,37
4379177,BAYSIDE/POOL/ENSUITE/KITCHEN,22737513,Kay,,Bayside,-37.92104152,145.0160468,Private room,65,3,37,0.74,1,319
5087349,Spacious room with private bathroom,1382711,Phoebe,,Yarra,-37.80715966,144.9962068,Private room,65,3,145,3.11,2,5
5685673,"Cosy room with free wifi, gym, free tram to CBD",29480738,Cindy,,Melbourne,-37.81778479,144.9462139,Private room,65,3,18,0.4,1,50
6055295,Spacious/Modern/PrivateBathroomWIFI,14424625,Martin,,Port Phillip,-37.86496276,144.9835367,Private room,65,3,62,1.97,1,38
6576986,Beautiful garden view apartment,34403352,Akii,,Melbourne,-37.80679645,144.9694184,Private room,65,3,0,,1,0
9142270,Room in the heart of Fitzroy,34237857,Emilia,,Yarra,-37.79841606,144.9752079,Private room,65,3,2,0.06,1,0
9784735,Fitzroy/Collingwood Whole Apartment,7963962,Mark,,Yarra,-37.80188604,144.9837096,Entire home/apt,65,3,2,0.06,2,0
9866147,"Cosy, comfy, quiet studio WIFI, bikes,  Netflix",48928121,Barbara,,Port Phillip,-37.86112099,144.9846198,Entire home/apt,65,3,67,1.9,7,175
10444411,"Inner City, Modern, New & Clean",53805754,Sharon,,Yarra,-37.7925283,145.0011697,Private room,65,3,21,0.6,2,0
10523124,Our sunny Front Room on the High St Northcote,3546073,Sandra,,Darebin,-37.7823289,144.9982655,Private room,65,3,16,0.46,4,161
13946851,Beautiful Courtyard Queen APT -Free WIFI & NETFLIX,21311740,Hayley,,Stonnington,-37.85674576,145.0030908,Private room,65,3,8,0.28,1,98
14953375,Cozy Bayside Apartment,59368815,Melanie,,Hobsons Bay,-37.85678693,144.858873,Entire home/apt,65,3,19,0.71,1,300
16466755,Comfortable private room with study & gas heating,54942210,Debbie,,Port Phillip,-37.86364733,144.9825939,Private room,65,3,27,1.15,2,311
16492814,"Room in Nth Fitzroy, roomy house, great location.",82562822,Chris,,Yarra,-37.78581837,144.9787054,Private room,65,3,33,1.4,2,39
18413795,St Kilda Charming Art Deco apartment,127593589,Olga,,Port Phillip,-37.86961668,144.9822926,Private room,65,3,66,3.44,1,63
19101350,Clean and Comfortable Townhouse,17084544,Andrew,,Yarra,-37.77922275,144.9788032,Private room,65,3,39,2.37,1,74
21479901,Spacious Apartment in Hip Windsor!,8191229,Aine,,Stonnington,-37.85338316,144.9838931,Entire home/apt,65,3,6,0.48,1,0
23788294,"Ensuite bathroom, A-Location, Modern home.",33692081,Tissa,,Monash,-37.91660514,145.1228884,Private room,65,3,7,0.96,2,5
10532144,Stay in our Spare Room on High St Northcote,3546073,Sandra,,Darebin,-37.78053865,144.9964332,Private room,66,3,37,1.2,4,280
17097510,Rare Find in East St Kilda,114740900,Jag,,Port Phillip,-37.87357474,144.9976657,Entire home/apt,66,3,3,0.14,1,0
17276428,Mel Accommodation right in the heart of Collins St,48099677,Kimmey,,Melbourne,-37.81552364,144.9665397,Private room,66,3,0,,1,0
18998765,Cozy room in the heart of Fitzroy,11718965,Avery,,Yarra,-37.79669486,144.9806138,Private room,66,3,1,0.07,1,0
19554209,A Place to Call Your Own,20917316,Gavin,,Boroondara,-37.80060381,145.0527495,Entire home/apt,66,3,5,0.32,1,0
1061439,Queen room w/private shower 10minsCBD tram@door,5843865,Dianne,,Melbourne,-37.79904959,144.9453615,Private room,68,3,55,0.81,2,241
2622804,3 rooms available /Garden house /02,9610062,Catherine,,Monash,-37.86025883,145.146986,Private room,68,3,1,0.02,1,123
12484617,Private Room w/Own Bathroom in Southbank Apartment,35733497,"Oh, Melbourne!",,Melbourne,-37.82812379,144.9592307,Private room,68,3,20,0.63,2,0
16726650,"Cozy Studio 3 stops to CBD, Bathroom+Kitchen (A)",110693658,Wendy,,Moonee Valley,-37.78618025,144.9347884,Entire home/apt,68,3,57,2.78,3,4
16932796,Private room and bathroom in charming garden house,7392630,Susan,,Moreland,-37.77548799,144.9519903,Private room,68,3,5,0.22,2,179
17016408,Your Richmond Home - FULL APARTMENT,5325171,Matt,,Yarra,-37.82438732,145.0113988,Entire home/apt,68,3,4,0.39,4,330
18257964,A HOUSE CLOSE TO CITY AND AIRPORT,182833,Diana,,Darebin,-37.6973427,145.0012701,Entire home/apt,68,3,2,0.31,3,0
2831745,Lovely room - in pretty house near beach and cafes,14486399,Pip,,Port Phillip,-37.88224741,144.9811706,Private room,69,3,9,0.33,1,281
3777678,Boutique Studio Inc bath+kitchen near CBD,13469724,David,,Moonee Valley,-37.78618487,144.934397,Entire home/apt,69,3,47,0.94,3,8
4777440,Welcome to my Beautiful Townhouse,6679534,Kc,,Darebin,-37.73195787,144.9872429,Private room,69,3,25,1.09,4,129
6860272,28th Floor Private Rm - Best Location in CBD - QV,35854952,Andrew,,Melbourne,-37.81119817,144.9668304,Private room,69,3,12,0.33,1,0
10177510,Modern apartment in st kilda,52258971,Andrea,,Port Phillip,-37.8704174,144.985172,Entire home/apt,69,3,26,0.73,1,330
10411420,Close to shopping & Monash Clayton,29307323,Rocco,,Knox,-37.921516,145.2636996,Entire home/apt,69,3,19,0.54,1,32
18378206,Restful Richmond - Enjoy This Incredible Location,46325638,Katherine,,Yarra,-37.82220538,144.9905142,Entire home/apt,69,3,54,2.76,1,52
19652809,"Sunny, convenient & modern - own bathrm gym & pool",127688856,Emma,,Stonnington,-37.8353729,144.9977329,Private room,69,3,12,0.71,2,153
21177967,"1 Bedroom available - Kew, Melbourne with WiFi",10754359,Damian,,Boroondara,-37.81051952,145.0262218,Private room,69,3,6,0.6,1,267
213348,Large room in quiet Victorian home,689924,Adrian,,Port Phillip,-37.85874202,144.9863331,Private room,71,3,3,0.12,1,365
363060,SUNLIT Kitchen/Vegie Garden/CLEAN,1835097,Rovielle,,Wyndham,-37.8454538,144.7163799,Private room,71,3,0,,1,365
2243932,City Room with your own bathroom!,11461594,Duy And Benny,,Melbourne,-37.81261196,144.9543174,Private room,71,3,263,4.49,1,120
3265623,Modern apartment excellent location,16514660,Michael,,Port Phillip,-37.8622168,144.986141,Entire home/apt,71,3,3,0.08,1,0
3293605,Stylish room in South Yarra APT.,16640061,Mehrdad,,Stonnington,-37.83948541,144.9951527,Private room,71,3,0,,1,0
3461456,Private Townhouse room in stunning Armadale,17442879,Dee,,Stonnington,-37.85943031,145.022931,Private room,71,3,18,1.45,1,331
8107012,Private bed & bath + best location!,42222276,Krystel,,Stonnington,-37.85350316,144.9893734,Private room,71,3,59,1.55,1,339
8427688,Short Term Stay in Box Hill,44380440,Tingting,,Whitehorse,-37.81648932,145.1281416,Private room,71,3,2,0.09,4,365
9980416,Sunny 1 bedroom close to the beach!,10186141,Gloria,,Port Phillip,-37.87435548,144.9950038,Entire home/apt,71,3,1,0.03,1,0
11030026,CBD. New. Stylish. Modern. Cosy.,26819059,Debbie,,Melbourne,-37.81756667,144.9656854,Entire home/apt,71,3,206,6.09,2,170
13208237,A short step from the activity  of,45128563,Grainne,,Stonnington,-37.85782819,144.9970524,Private room,71,3,0,,1,0
14347428,Oberon,20685070,Neriman,,Darebin,-37.73220301,145.0203067,Private room,71,3,0,,1,358
15633816,Bohemian escape in the cities outskirts,76686487,Mikaelie,,Yarra,-37.78269731,144.9878609,Entire home/apt,71,3,6,0.24,1,0
16134497,"en suite, furnished - 20 kms from Melbourne CBD",36204938,Maria Loida,,Wyndham,-37.85432285,144.7450759,Private room,71,3,4,0.43,5,365
16275657,Close to the centre of Melbourne.,106450710,Jennifer,,Yarra,-37.77969757,144.968727,Entire home/apt,71,3,21,0.89,1,11
16342158,"Studio apartment, Glorious balcony, Best spot ever",102962893,Jake,,Darebin,-37.77066348,144.9988469,Entire home/apt,71,3,0,,1,0
16491227,Beautiful Georgia style houses,106338490,Betty,,Manningham,-37.79296285,145.1315444,Private room,71,3,0,,1,90
16500520,"Room in Nth Fitzroy, great location.",82562822,Chris,,Yarra,-37.78485859,144.9779081,Private room,71,3,18,0.76,2,0
16510089,"Melbourne HQ,Close to City & Beach",80347267,Steve,,Port Phillip,-37.84815478,144.9789462,Private room,71,3,1,0.04,2,0
17175220,Pretty Bungalow  in the Heart of Hawthorn,18413773,Jane,,Boroondara,-37.82085832,145.0438258,Private room,71,3,0,,2,285
17866192,"Fitzroy Nth. Room w/ deluxe bed, tv & kitchenette",122288521,Clint,,Yarra,-37.78783254,144.9774371,Private room,71,3,29,1.48,1,161
18395585,New Apartment with breathtaking views wifi+parking,121994854,Bridget,,Port Phillip,-37.85793855,144.9805217,Private room,71,3,1,0.06,2,0
18865094,Private room in a House in amazing St Kilda,28033823,Matt,,Port Phillip,-37.865794,144.9849587,Private room,71,3,0,,2,0
19236942,Large Room in 1880's House in Great Location,26873322,Alan,,Port Phillip,-37.86954831,144.9790739,Private room,71,3,0,,1,364
20316632,Looking 4 somewhere to stay?Affordable inner-city,29612392,Alisha,,Darebin,-37.77013868,145.0121341,Entire home/apt,71,3,1,0.07,1,261
20748125,A perfect place to stay around Melbourne.,44819248,Andres,,Darebin,-37.77391466,145.0200165,Private room,71,3,0,,1,83
20764883,Luxury Private Room,126196974,Michelle,,Melbourne,-37.81588286,144.9537515,Private room,71,3,1,0.07,2,0
23777469,"Intimate double room ,300m to train station",78189988,Henry,,Stonnington,-37.84229856,145.0314127,Private room,71,3,3,0.79,5,42
23810622,"Graceful double room ,300m to train station",78189988,Henry,,Stonnington,-37.84376103,145.031546,Private room,71,3,5,0.73,5,16
28991835,"Bedroom 3 - single beds for 2 , key lockable door",217660621,Bridget,,Monash,-37.9142229,145.121622,Private room,71,3,3,2.14,4,33
29312788,Garden view room for lease,220827208,Claudia,,Banyule,-37.73000923,145.100182,Shared room,71,3,0,,1,365
13482971,Charming Terrace House in Awesome Abbotsford,18697742,Rebecca,,Yarra,-37.80634684,144.9941857,Entire home/apt,72,3,0,,1,0
633258,Hip sun drenched Windsor apartment,440653,Rob,,Stonnington,-37.85513121,144.9945128,Entire home/apt,73,3,17,0.22,1,0
693216,Share our BigOldFamilyHome in High St Northcote,3546073,Sandra,,Darebin,-37.7818475,144.9981061,Private room,73,3,89,1.19,4,353
5280681,100% Newly updated & furnished St Kilda 10 minutes,27337643,Justin,,Glen Eira,-37.87703551,145.0356633,Entire home/apt,73,3,18,0.4,1,33
8561235,MODERN PRIVATE STUDIO-Wetland Views,45058728,Verena And Aleks.,,Wyndham,-37.91295426,144.7364829,Entire home/apt,73,3,87,2.3,1,13
12158975,Funky private studio. Nestled on Preston border.,64838947,Angel,,Darebin,-37.72878773,145.0196915,Entire home/apt,73,3,93,2.87,1,294
817310,Large Lovely Townhouse with Private Bathroom,4307780,Marta,,Port Phillip,-37.87616857,144.9856072,Private room,75,3,11,0.15,1,179
872297,Quiet Spot - Close to City & Beach,4071630,Penny,,Port Phillip,-37.83332974,144.9417258,Private room,75,3,2,0.04,2,322
872302,Modern Studio Apart. own bathroom,4071630,Penny,,Port Phillip,-37.83143864,144.9401506,Private room,75,3,73,1.03,2,322
3672661,BARGAIN ST KILDA APT WITH PARKING,7416015,Seb,,Port Phillip,-37.86342453,144.9846244,Entire home/apt,75,3,120,2.3,4,17
4183013,Private Room in South Yarra with Balcony & Carpark,21672634,Daniel,,Stonnington,-37.83741914,144.9920944,Private room,75,3,44,0.87,1,80
4496470,Lovely Townhouse & own Bathroom,6795911,Samir,,Port Phillip,-37.87771951,144.9834051,Private room,75,3,21,0.46,2,179
5606625,Spacious Apt in trendy St Kilda,8171684,Gary,,Port Phillip,-37.86451993,144.9883865,Entire home/apt,75,3,4,0.09,1,248
6619939,Mid Century Bungalow - On the CBD tram line.,34647652,Brook,,Moreland,-37.74295073,144.9784798,Private room,75,3,13,0.32,2,283
7564503,BRAND NEWLY RENOVATED FRIDA PALACE,5836771,Hayley,,Glen Eira,-37.90031615,145.0244255,Entire home/apt,75,3,3,0.19,1,0
11931678,Cosy and central house in the heart of Caulfield,1492616,Yakov (Jacob),,Glen Eira,-37.89077172,145.017883,Private room,75,3,7,0.24,1,314
12917420,Cozy apartment perched on level 15,7299378,Prenny,,Melbourne,-37.8129054,144.9538623,Private room,75,3,2,0.07,1,0
12989754,Large Bedroom in Carlton Townhouse,5899486,Daniel,,Melbourne,-37.80477117,144.9662421,Private room,75,3,3,0.1,3,0
13644548,"Recently renovated, cosy and warm Elwood apartment",12243545,Kate,,Port Phillip,-37.8772654,144.9914257,Entire home/apt,75,3,0,,1,0
14341546,Welcome to Fitzroy North!,6826884,Jack,,Yarra,-37.78740456,144.979916,Private room,75,3,0,,1,89
14973786,Enough Rooms for Group Travel Up to 8 Persons,2587171,Melba,,Wyndham,-37.86916427,144.6757043,Private room,75,3,8,0.3,1,359
15116530,Cozy amazing city view apartment,95787340,Alan,,Darebin,-37.73847725,144.9985174,Private room,75,3,0,,2,362
16125877,MELBOURNE CBD RESORT OASIS ON SOUTHBANK,101655252,Klara,,Melbourne,-37.82353109,144.9661172,Private room,75,3,78,3.19,3,302
16255992,Granny  flat,106295554,Graham,,Whitehorse,-37.85252027,145.1359887,Private room,75,3,0,,1,0
17611469,Walk to the Australian Open!,2317596,R,,Melbourne,-37.83603477,144.9792545,Private room,75,3,1,0.09,1,0
19415890,Home away from home,5711481,Jessica,,Hobsons Bay,-37.82622921,144.8704734,Entire home/apt,75,3,24,1.56,1,91
20748277,Bright and Modern Apartment in Abbotsford,17234441,Simone,,Yarra,-37.79886226,145.000158,Entire home/apt,75,3,2,0.14,1,0
20878509,A great and convenient one bedroom apartment,149924826,Qi,,Melbourne,-37.80024708,144.9529159,Entire home/apt,75,3,3,0.21,1,0
21220793,BREAKFAST & OWN BATHROOM IN CENTRAL SOUTHBANK,14393328,Hannah,,Melbourne,-37.82563137,144.9625032,Private room,75,3,49,3.52,1,255
21523240,Rad room with private bathroom in central Fitzroy!,1102916,Lucy,,Yarra,-37.80114036,144.9783386,Private room,75,3,12,0.96,2,0
21530734,8 McCrae St Docklands,30692678,Meng,,Melbourne,-37.82032729,144.9501895,Private room,75,3,21,1.64,1,26
23777276,Converted warehouse studio apartment.,1357138,Kyle,,Moreland,-37.77159542,144.96159,Entire home/apt,75,3,13,1.49,1,125
29020666,One bedroom. Shared Large bathroom with 1 person,50774942,Peter,,Frankston,-38.10870521,145.1504892,Private room,75,3,0,,3,363
5355483,Beautiful apartment in South Yarra,456126,Penny,,Stonnington,-37.84012518,144.9975397,Entire home/apt,76,3,33,0.72,1,4
8016562,Great Double bed prime location!!!,42107898,Sheldon,,Melbourne,-37.83450881,144.9854845,Private room,76,3,21,0.53,1,89
9785289,Quiet master bedroom near beach,21351096,Trevor,,Kingston,-38.04074282,145.130051,Private room,76,3,3,0.09,2,315
11594092,Luxury Private Master room,60704217,Lucy,,Monash,-37.86646104,145.136042,Private room,76,3,10,0.37,2,363
13609638,Spacious bright 2 BRM ground floor apartment,2216661,April,,Moreland,-37.75273218,144.978716,Entire home/apt,76,3,5,0.17,1,0
1866009,Single Room In Heritage Building,2812963,Medley,,Melbourne,-37.80523471,144.9685694,Private room,78,3,10,0.17,5,77
1936710,Private room in Heritage Building,2812963,Medley,,Melbourne,-37.80637968,144.968535,Private room,78,3,9,0.15,5,68
2171818,Single Room in Residential College,2812963,Medley,,Melbourne,-37.80629978,144.9668616,Private room,78,3,9,0.15,5,64
4288651,Room in Heritage Building,2812963,Medley,,Melbourne,-37.80643295,144.9672896,Private room,78,3,3,0.06,5,69
17046770,Unwind in an Elegant and Modern Studio in St Kilda,48928121,Barbara,,Port Phillip,-37.86234503,144.9801182,Entire home/apt,78,3,46,2.11,7,149
21541117,Northcote Nook,79401405,Angelina,,Darebin,-37.78082137,145.0077346,Entire home/apt,78,3,11,0.84,3,220
4457005,Brand New Modern Townhouse,20128026,Wendy,,Banyule,-37.74350296,145.0459098,Private room,79,3,0,,1,364
6876108,One room with lake view for you  :-),32879672,Joyce & Mark,,Wyndham,-37.90048303,144.7769871,Private room,79,3,9,0.3,1,340
8101604,Charming Victorian Home,42780885,Peter,,Stonnington,-37.84385042,144.9995073,Private room,79,3,11,0.29,2,363
9828528,Bright & Comfortable Poolside Retreat,17750103,Jen,,Yarra,-37.79272265,145.0012703,Private room,79,3,5,0.14,1,75
10501422,"Private room, Wifi, Netflix in CBD",31332618,Dhina And Liam,,Melbourne,-37.81072923,144.9600488,Private room,79,3,32,0.94,1,0
11758409,Central Luxury Apt South Yarra,55739099,Kishori,,Stonnington,-37.84214389,144.997081,Entire home/apt,79,3,2,0.06,1,0
13916399,Furnished Ensuite in Melbourne CBD!,82589211,Felicia,,Melbourne,-37.81506226,144.9542384,Private room,79,3,0,,1,0
17480782,Quiet and cosy apartment,56303635,Angela,,Boroondara,-37.81903172,145.0250349,Entire home/apt,79,3,37,1.77,1,119
20865039,Groovy one bedroom apartment in hip Brunswick,47721600,Ryan,,Moreland,-37.77581868,144.9499735,Entire home/apt,79,3,0,,2,0
571502,Simple but clean and secure room in Carlton!,2812963,Medley,,Melbourne,-37.80685644,144.9667112,Private room,80,3,14,0.23,5,67
614259,Stylish South Yarra Apartment,2793499,Luxuria Property Group,,Stonnington,-37.83939535,144.9960706,Entire home/apt,80,3,41,1.95,6,41
2704378,Centrally located cosy apartment with cat,13168139,Cindy,,Moreland,-37.77348002,144.9591256,Entire home/apt,80,3,19,0.35,1,108
3042464,Big Bright Room in St Kilda!,11229241,Sheilin,,Port Phillip,-37.86194167,144.9873762,Private room,80,3,2,0.06,2,340
4967061,Comfy sanctuary in a dynamic suburb,6216277,Lach,,Moreland,-37.76284691,144.9708349,Private room,80,3,4,0.09,1,0
5694541,Spacious and comfortable,19353987,Fabiana,,Stonnington,-37.84939711,145.0222889,Private room,80,3,1,0.02,2,110
6338464,Jardin 6 - St Kilda,6745311,Bella,,Port Phillip,-37.86916793,144.9839008,Entire home/apt,80,3,82,1.94,1,0
8427804,A basic housekeeping in Box Hill,44380440,Tingting,,Whitehorse,-37.81595621,145.1280399,Private room,80,3,1,0.04,4,364
8821126,Riverside Room in Richmond with a Pool and Gym,24025774,Julie,,Yarra,-37.81877221,145.0129292,Private room,80,3,24,0.65,1,23
9958725,Two bedroom Apt. 5 mins from beach,2278795,Mimi,,Port Phillip,-37.8886025,144.9879399,Entire home/apt,80,3,2,0.06,1,0
10096341,E&P CBD Business Studio @ Hayward Lane,5295887,Ezra,,Melbourne,-37.80929504,144.967425,Entire home/apt,80,3,34,0.98,1,0
12413798,Mornington Peninsula apartment.  Peace and quiet.,29888278,Judy,,Frankston,-38.19044698,145.1377019,Entire home/apt,80,3,20,0.89,1,323
12898996,Resort In The City - Private Room,4223006,Kate,,Melbourne,-37.82453078,144.9664252,Private room,80,3,49,1.79,2,99
13420173,Cosy 1 Bedroom Inner City Flat,76488682,Joseph,,Yarra,-37.78849759,144.9883493,Entire home/apt,80,3,0,,1,0
14658985,Private Brighton Studio Apartment Near Beach,19420128,Joan,,Bayside,-37.91168006,144.9973751,Entire home/apt,80,3,99,3.69,1,239
14876436,Bright and cheerful 2 bedroom modern apartment,33961423,Dylan,,Darebin,-37.76196005,144.9893861,Entire home/apt,80,3,8,0.3,1,0
15807323,Quaint 1 bedroom apartment,28043781,Emily,,Melbourne,-37.83225749,144.984776,Entire home/apt,80,3,5,0.2,1,222
16221335,The Real Melbourne,52895554,Jarrad,,Yarra,-37.81031616,145.0087094,Private room,80,3,0,,1,0
16484120,Private Room in CBD Melbourne,7977211,Yen,,Melbourne,-37.81490753,144.95386,Private room,80,3,3,0.13,1,0
16692924,"en suite, fully furnished, up to 4 persons *M",36204938,Maria Loida,,Wyndham,-37.85594991,144.7468391,Private room,80,3,6,0.3,5,340
16757193,Stay in a Bright & Friendly home in Fitzroy North!,45588672,Elsa,,Yarra,-37.78035183,144.9815028,Private room,80,3,1,0.05,2,0
17720375,"Studio/Granny Flat- Clean homely, & Great Location",9002300,Inez And Daniel,,Moonee Valley,-37.76228563,144.9293398,Entire home/apt,80,3,34,1.63,1,108
18680028,Beautiful Town house for rent in Melbourne.,2343918,James,,Banyule,-37.76405568,145.0512088,Entire home/apt,80,3,2,0.12,1,0
18813746,"Bright, funky 2 bd apartment",828899,Narelle,,Port Phillip,-37.86587325,144.9892902,Entire home/apt,80,3,8,0.45,1,83
19723195,Luxury Apartment with two bedrooms in South Yarra,139025422,May,,Stonnington,-37.83746371,144.9946571,Private room,80,3,1,1,2,106
20241636,Cosy Northcote Apartment all to Yourself,23963131,Henrietta,,Darebin,-37.77413094,144.9900718,Entire home/apt,80,3,2,0.14,1,0
20880279,"HOME AWAY FROM HOME, location,free Wifi & parking",36904725,Anna,,Greater Dandenong,-37.98169472,145.2307796,Private room,80,3,0,,1,180
21028393,"Sunny Caulfield apartment, close to Monash Uni",22399771,Alan,,Glen Eira,-37.88740485,145.0328415,Entire home/apt,80,3,13,0.95,1,57
21315521,SeasonForMe 1bd Harbor views + Wifi Pool GYM 13,122290505,Season,,Melbourne,-37.82207671,144.9439374,Entire home/apt,80,3,15,1.11,3,0
21389827,SeasonForMe 1bd Summer apartment + Wifi Pool GYM 6,122290505,Season,,Melbourne,-37.82025053,144.9429476,Entire home/apt,80,3,17,1.24,3,0
21623489,Beatiful House close to Melbourne city,19211943,Shenle,,Glen Eira,-37.88154757,144.998674,Private room,80,3,0,,1,87
1742539,LOVELY SELF-CONTAINED STUDIO!!!,9173366,Simone & Adam,,Glen Eira,-37.92150409,145.0339298,Entire home/apt,82,3,64,1.04,2,250
5207413,Private Room with private bathroom & balcony,13976556,Valentina,,Stonnington,-37.8351569,144.9959151,Private room,82,3,41,1.43,1,329
16083045,Bright beach side apartment with urban view,21168978,Kyalie,,Port Phillip,-37.88835432,144.9875434,Entire home/apt,82,3,1,0.04,1,0
21100277,Inner city self contained unit,88275811,Victor,,Melbourne,-37.79724042,144.9202891,Entire home/apt,82,3,29,2.04,2,10
10446808,Room / Queen Bed/ Central Location,30384139,Alice,,Melbourne,-37.82777596,144.9582226,Private room,83,3,0,,1,35
12991260,Spacious Superior Room with private Ensuite,8624444,Christopher,,Stonnington,-37.85008758,144.9874287,Private room,83,3,11,0.36,1,79
